model_key,model_name,eval_id,question_index,question,eval_type,expected_answer,is_out_of_scope,intent,gold_article_numbers,gold_article_numbers_parsed,top_article_number,cited_article_numbers,retrieved_article_hit,citation_hit,retrieval_reliable,top_score,top_source_type,top_context_preview,answer,answered,refusal,answer_correct,strict_legal_correct,lexical_groundedness_proxy,hallucination_proxy,voice_suitability_score,total_latency_sec,generation_latency_sec,retrieval_latency_sec,output_tokens,tokens_per_sec,runtime_error
qwen_7b,Qwen2.5-7B-Instruct,122,22,كم مدة فترة التجربة في نظام العمل السعودي؟,legal_article_retrieval,إذا كان العامل خاضعاً للتجربة، وجب النص على ذلك صراحة في عقد العمل، وتحديد مدتها بوضوح، على ألا يزيد مجموع المدة في جميع الأحوال على (مائة وثمانين) يوماً. وتبين اللائحة الأحكام المتصلة بذلك بما في ذلك ما يتعلق بالإجازات التي لا تدخل في حساب المدة. ولكل من الطرفين الحق في إنهاء العقد خلال هذه المدة.,False,legal_or_service,53,53,N/A,54,0.0,0.0,True,0.7494164943695067,faq,نوع المصدر: FAQ السؤال: ماهي اشتراطات فترة التجربة؟ الإجابة الرسمية: إذا كان العامل خاضعاً لفترة تجربة، وجب النص على ذلك صراحة في عقد العمل، وتحديدها بوضوح، بحيث لا تزيد على تسعين يوماً. ويجوز باتفاق مكتوب بين العامل وصاحب العمل تمديد فترة التجربة، على ألا تزيد على مائة وثمانين يوماً. لا يجوز وضع العامل تحت التجربة أكثر من مرة واحدة لدى صاحب عمل واحد. واستثناء من ذلك يجوز باتفاق طرفي العقد - كتابة - إخضاع العامل لفترة تجربة أخرى بشرط: أن تكون في مهنة أخرى عمل آخر أن يكون قد مضى على انتهاء علاقة ...,وفقًا للمادة رقم 54 من نظام العمل السعودي، إذا كان العامل خاضعاً لفترة تجربة، وجب النص على ذلك صراحة في عقد العمل، وتحديدها بوضوح، بحيث لا تزيد على تسعين يوماً. ويجوز باتفاق مكتوب بين العامل وصاحب العمل تمديد فترة التجربة، على ألا تزيد على مائة وثمانين يوماً.,1,0,1,0,0.9375,0,1.0,4.5634,4.1512,0.4079,100,24.0895,
qwen_7b,Qwen2.5-7B-Instruct,140,23,كيف يتم دفع أجر العامل؟,legal_article_retrieval,"يجب دفع أجر العامل وكل مبلغ مستحق له بالعملة الرسمية للبلاد طبقاً للأحكام الآتية : العمال باليومية : تصرف أجورهم مرة كل أسبوع على الأقل . العمال ذوو الأجور الشهرية : تصرف أجورهم مرة في الشهر . إذا كان العمل يؤدى بالقطعة ، ويحتاج لمدة تزيد على أسبوعين ؛ فيجب أن يحصل العامل على دفعة كل أسبوع تتناسب مع ما أتمه من العمل ويصرف باقي الأجر كاملاً خلال الأسبوع التالي لتسليم العمل . في غير ما ذكر , تؤدى إلى العمال أجورهم مرة كل أسبوع على الأقل . تلزم المنشآت بدفع الأجور في حسابات العمال عن طريق البنوك المعتمدة في المملكة ، بشرط ألا يتجاوز موعد استحقاقها المواعيد المحددة أعلاه ، ويجوز للوزير استثناء بعض المنشآت من ذلك .",False,legal_or_service,90,90,90,90,1.0,1.0,True,0.75664403048499,legal_article,نوع المصدر: legal_article التصنيف القانوني: شروط العمل وظروفه الباب: شروط العمل وظروفه رقم المادة: 90.0 عنوان المادة: المادة التسعون: حالة المادة: active النص: الباب السادس - شروط العمل وظروفه | الفصل الأول | المادة 90 المصدر: نظام العمل السعودي الباب السادس - شروط العمل وظروفه الفصل الأول المادة التسعون: رقم المادة: 90 حالة المادة: active النص: يجب دفع أجر العامل وكل مبلغ مستحق له بالعملة الرسمية للبلاد طبقاً للأحكام الآتية : العمال باليومية : تصرف أجورهم مرة كل أسبوع على الأقل . العمال ذوو الأ...,وفقًا للمادة رقم 90 من نظام العمل السعودي، يجب دفع أجر العامل وكل مبلغ مستحق له بالعملة الرسمية للبلاد طبقاً للأحكام الآتية: العمال باليومية: تصرف أجورهم مرة كل أسبوع على الأقل. العمال ذوو الأجور الشهرية: تصرف أجورهم مرة في الشهر. إذا كان العمل يؤدى بالقطعة، ويحتاج لمدة تزيد على أسبوعين؛ فيجب أن يحصل العامل على دفعة كل أسبوع تتناسب مع مقدار الأجر.,1,0,1,1,0.878,0,1.0,5.2882,5.0101,0.2749,124,24.7499,
qwen_7b,Qwen2.5-7B-Instruct,133,24,ما مدة الإشعار عند إنهاء العقد غير محدد المدة؟,legal_article_retrieval,1- إذا كان العقد غير محدد المدة وكان الأجر يدفع شهريًّا، جاز لأي من طرفيه إنهاؤه بناءً على سبب مشروع، وفق ما يلي: أ- إذا كان الإنهاء من طرف العامل، فيجب عليه أن يوجه إشعارًا كتابيًّا بذلك لصاحب العمل قبل (ثلاثين) يوماً على الأقل من تاريخ الإنهاء. ب- إذا كان الإنهاء من طرف صاحب العمل، فيجب عليه أن يوجه إشعاراً كتابيًّا بذلك للعامل قبل (ستين) يوماً على الأقل من تاريخ الإنهاء. 2- إذا كان العقد غير محدد المدة وكان الأجر لا يدفع شهريًّا، فيجب أن يوجه الطرف الذي سيُنهي العقد بناءً على سبب مشروع -سواء كان العامل أو صاحب العمل- إشعاراً كتابيًّا بذلك للطرف الآخر قبل (ثلاثين) يوماً على الأقل من تاريخ الإنهاء.,False,unknown,75,75,"80, 81, 117",75,0.0,1.0,True,0.7913438168303636,faq,نوع المصدر: FAQ السؤال: متى يكون إنهاء العقد؟ الإجابة الرسمية: إذا كان العقد غير محدد المدة، جاز لأي من طرفيه إنهاؤه بناءً على سبب مشروع يجب بيانه بموجب إشعار يوجه إلى الطرف الآخر كتابةً قبل الإنهاء بمدة تحدد في العقد، على ألا تقل عن ستين يوماً إذا كان أجر العامل يدفع شهريًّا، ولا تقل عن ثلاثين يوماً بالنسبة إلى غيره. إذا كان الإشعار من جانب صاحب العمل، فيحق للعامل أن يتغيب خلال مهلة الإشعار يوماً كاملاً في الأسبوع أو ثماني ساعات أثناء الأسبوع، وذلك للبحث عن عمل آخر مع استحقاقه لأجر هذا اليوم أو...,وفقًا للمادة رقم 75 من نظام العمل السعودي، إذا كان الأجر يدفع شهريًا، يجب على العامل أن يوجه إشعارًا كتابيًا بإنهاية العقد غير المحدد المدة قبل ثلاثين يومًا على الأقل من تاريخ الإنهاء.,1,0,1,1,0.7917,0,1.0,2.9615,2.6597,0.2982,63,23.6867,
qwen_7b,Qwen2.5-7B-Instruct,131,25,هل للعامل الحق في إجازة مرضية؟,legal_article_retrieval,للعامل الذي يثبت مرضه الحق في إجازة مرضية بأجر عن الثلاثين يوماً الأولى ، وبثلاثة أرباع الأجر عن الستين يوماً التالية ، ودون أجر للثلاثين يوماً التي تلي ذلك خلال السنة الواحدة ، سواء أكانت هذه الإجازات متصلة أم متقطعة . ويقصد بالسنة الواحدة : السنة التي تبدأ من تاريخ أول إجازة مرضية .,False,legal_or_service,117,117,117,117,1.0,1.0,True,0.7568083961310965,legal_article,نوع المصدر: legal_article التصنيف القانوني: شروط العمل وظروفه الباب: شروط العمل وظروفه رقم المادة: 117.0 عنوان المادة: المادة السابعة عشرة بعد المائة: حالة المادة: active النص: الباب السادس - شروط العمل وظروفه | الفصل الرابع | المادة 117 المصدر: نظام العمل السعودي الباب السادس - شروط العمل وظروفه الفصل الرابع المادة السابعة عشرة بعد المائة: رقم المادة: 117 حالة المادة: active النص: للعامل الذي يثبت مرضه الحق في إجازة مرضية بأجر عن الثلاثين يوماً الأولى ، وبثلاثة أرباع الأجر عن الستين يوماً التال...,وفقًا للمادة رقم 117 من نظام العمل السعودي، للعامل الذي يثبت مرضه الحق في إجازة مرضية بأجر عن الثلاثين يوماً الأولى، وبثلاثة أرباع الأجر عن الستين يوماً التالية، ودون أجر للثلاثين يوماً التي تلي ذلك خلال السنة الواحدة، سواء أكانت هذه الإجازات متصلة أم متقطعة.,1,0,1,1,0.8485,0,1.0,4.0311,3.7521,0.276,93,24.7863,
qwen_7b,Qwen2.5-7B-Instruct,135,26,متى يجوز لصاحب العمل إنهاء العقد دون مكافأة أو تعويض؟,legal_article_retrieval,لا يجوز لصاحب العمل فسخ العقد دون مكافأة العامل ، أو إشعاره ، أو تعويضه ؛ إلا في الحالات الآتية ، وبشرط أن يتيح له الفرصة لكي يبدي أسباب معارضته للفسخ : إذا وقع من العامل اعتداء على صاحب العمل أو المدير المسئول أو أحد رؤسائه أو مرؤوسيه أثناء العمل أو بسببه. إذا لم يؤدِ العامل التزاماته الجوهرية المترتبة على عقد العمل أو لم يطع الأوامر المشروعة أو لم يراعِ عمداً التعليمات - التي أعلن عنها صاحب العمل في مكان ظاهر - الخاصة بسلامة العمل والعمال رغم إنذاره كتابة . إذا ثبت اتباع العامل سلوكاً سيئاً ، أو ارتكابه عملاً مخلاً بالشرف أو الأمانة . إذا وقع من العامل - عمداً - أيُّ فعلٍ أو تقصيرٍ يقصد به إلحاق خسارة مادية بصاحب العمل ، بشرط أن يبلغ صاحب العمل الجهات المختصة بالحادث خلال أربع وعشرين ساعة من وقت علمه بوقوعه . إذا ثبت أن العامل لجأ إلى التزوير ليحصل على العمل . إذا كان العامل معيناً تحت الاختبار . إذا تغيب العامل دون سبب مشروع أكثر من ثلاثين يوماً خلال السنة العقدية الواحدة أو أكثر من خمسة عشر يوماً متتالية ، على أن يسبق الفصل إنذار كتابي من صاحب العمل للعامل بعد غيابه عشرين يوماً في الحالة الأولى وانقطاعه عشرة أيام في الحالة الثانية . إذا ثبت أن العامل استغل مركزه الوظيفي بطريقة غير مشروعة للحصول على نتائج ومكاسب شخصية . إذا ثبت أن العامل أفشى الأسرار الصناعية أو التجارية الخاصة بالعمل الذي يعمل فيه .,False,legal_or_service,80,80,"80, 81, 117",182,1.0,0.0,True,0.8112211048603057,faq,نوع المصدر: FAQ السؤال: متى يكون إنهاء العقد؟ الإجابة الرسمية: إذا كان العقد غير محدد المدة، جاز لأي من طرفيه إنهاؤه بناءً على سبب مشروع يجب بيانه بموجب إشعار يوجه إلى الطرف الآخر كتابةً قبل الإنهاء بمدة تحدد في العقد، على ألا تقل عن ستين يوماً إذا كان أجر العامل يدفع شهريًّا، ولا تقل عن ثلاثين يوماً بالنسبة إلى غيره. إذا كان الإشعار من جانب صاحب العمل، فيحق للعامل أن يتغيب خلال مهلة الإشعار يوماً كاملاً في الأسبوع أو ثماني ساعات أثناء الأسبوع، وذلك للبحث عن عمل آخر مع استحقاقه لأجر هذا اليوم أو...,"وفقًا للمادة رقم 182 من نظام العمل السعودي، يجوز لصاحب العمل إنهاء العقد دون سبق إعلان وبغير تعويض إذا ألغيت الرحلة قبل بدئها بسبب ليس لمجهز السفينة إرادة فيه، ماLESSpreciated in the context, it should be noted that this is specific to maritime employment contracts and does not apply generally to all types of employment contracts under Saudi labor law.",1,0,1,0,0.5417,0,1.0,4.1554,3.8573,0.2934,94,24.3696,
qwen_7b,Qwen2.5-7B-Instruct,123,27,هل يجوز وضع العامل تحت التجربة أكثر من مرة لدى نفس صاحب العمل؟,legal_article_retrieval,لا يجوز وضع العامل تحت التجربة أكثر من مرة واحدة لدى صاحب عمل واحد . واستثناء من ذلك يجوز باتفاق طرفي العقد - كتابة - إخضاع العامل لفترة تجربة أخرى بشرط أن تكون في مهنة أخرى أو عمل آخر ، أو أن يكون قد مضى على انتهاء علاقة العامل بصاحب العمل مدة لا تقل عن ستة أشهر . وإذا أنهي العقد خلال فترة التجربة فإن أيًّا من الطرفين لا يستحق تعويضاً ، كما لا يستحق العامل مكافأة نهاية الخدمة عن ذلك .,False,legal_or_service,54,54,54,54,1.0,1.0,True,0.8071722849376084,legal_article,نوع المصدر: legal_article التصنيف القانوني: علاقات العمل الباب: علاقات العمل رقم المادة: 54.0 عنوان المادة: المادة الرابعة والخمسون: حالة المادة: active النص: الباب الخامس - علاقات العمل | الفصل الأول | المادة 54 المصدر: نظام العمل السعودي الباب الخامس - علاقات العمل الفصل الأول المادة الرابعة والخمسون: رقم المادة: 54 حالة المادة: active النص: لا يجوز وضع العامل تحت التجربة أكثر من مرة واحدة لدى صاحب عمل واحد . واستثناء من ذلك يجوز باتفاق طرفي العقد - كتابة - إخضاع العامل لفترة تجربة أخرى بشرط أ...,وفقًا للمادة رقم 54 من نظام العمل السعودي، لا يجوز وضع العامل تحت التجربة أكثر من مرة واحدة لدى صاحب عمل واحد.,1,0,1,1,0.8824,0,1.0,1.7117,1.4324,0.276,35,24.4348,
qwen_7b,Qwen2.5-7B-Instruct,143,28,ما الحد الأقصى لساعات العمل الإضافية وكيف تُحتسب؟,legal_article_retrieval,يجب على صاحب العمل أن يدفع للعامل أجراً إضافيًّا عن ساعات العمل الإضافية يوازي أجر الساعة مضافاً إليه (50%) من أجره الأساسي، ويجوز لصاحب العمل بموافقة العامل أن يحتسب للعامل أيام إجازة تعويضية مدفوعة الأجر بدلًا عن الأجر المستحق للعامل لساعات العمل الإضافية. وتبين اللائحة الأحكام المتصلة بذلك. إذا كان التشغيل في المنشأة على أساس المعيار الأسبوعي لساعات العمل تعد الساعات التي تزيد على الساعات المتخذة لهذا المعيار ساعات عمل إضافية . تعد جميع ساعات العمل التي تؤدَّى في أيام العطل والأعياد ساعات إضافية .,False,legal_or_service,107,107,720,107,0.0,1.0,True,0.8083451628684997,faq,نوع المصدر: FAQ السؤال: ما هو أقصى حد لساعات العمل الإضافية خلال العام؟ الإجابة الرسمية: لا يجوز أن تزيد ساعات العمل الإضافية خلال السنة على 720 ساعة، ويجوز بموافقة العامل زيادة عدد الساعات الإضافية عن ذلك. النص: المصدر: HRSD FAQ التصنيف: أعمال | العمالة المنزلية | عامل | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هو أقصى حد لساعات العمل الإضافية خلال العام؟ الإجابة: لا يجوز أن تزيد ساعات العمل الإضافية خلال السنة على 720 ساعة، ويجوز بموافقة العامل زيادة عدد الساعات الإضاف...,وفقًا للمادة رقم 107 من نظام العمل السعودي، لا يجوز أن تزيد ساعات العمل الإضافية خلال السنة على 720 ساعة، ويجوز بموافقة العامل زيادة عدد الساعات الإضافية عن ذلك. كما أن أجر الساعات الإضافية يوازي أجر الساعة مضافاً إليه 50% من أجر العامل الأساسي.,1,0,1,1,0.9259,0,1.0,3.7982,3.5185,0.2769,86,24.4423,
qwen_7b,Qwen2.5-7B-Instruct,127,29,ما مدة الإجازة السنوية المستحقة للعامل؟,legal_article_retrieval,يستحق العامل عن كل عام إجازة سنوية لا تقل مدتها عن واحد وعشرين يوماً ، تُزاد إلى مدة لا تقل عن ثلاثين يوماً إذا أمضى العامل في خدمة صاحب العمل خمس سنوات متصلة ، وتكون الإجازة بأجر يدفع مقدماً . يجب أن يتمتع العامل بإجازته في سنة استحقاقها ، ولا يجوز النزول عنها ، أو أن يتقاضى بدلاً نقدياً عوضاً عن الحصول عليها أثناء خدمته ، ولصاحب العمل أن يحدد مواعيد هذه الإجازات وفقاً لمقتضيات العمل ، أو يمنحها بالتناوب لكي يؤمن سير عمله ، وعليه إشعار العامل بالميعاد المحدد لتمتعه بالإجازة بوقت كافٍ لا يقل عن ثلاثين يوماً .,False,legal_or_service,109,109,"20, 109, 111",109,1.0,1.0,True,0.7805307360575389,faq,نوع المصدر: FAQ السؤال: ماهي شروط وضوابط الإجازات للعامل؟ الإجابة الرسمية: يستحق العامل عن كل عام إجازة سنوية لا تقل مدتها عن واحد وعشرين يومًا، تُزاد إلى مدة لا تقل عن ثلاثين يومًا إذا أمضى العامل في خدمة صاحب العمل خمس سنوات متصلة، وتكون الإجازة بأجر يدفع مقدمًا. يجب أن يتمتع العامل بإجازته في سنة استحقاقها، ولا يجوز النزول عنها، أو أن يتقاضى بدلًا نقديًّا عوضًا عن الحصول عليها أثناء خدمته، ولصاحب العمل أن يحدد مواعيد هذه الإجازات وفقًا لمقتضيات العمل، أو يمنحها بالتناوب لكي يؤمن سير عمله، وعل...,وفقًا للمادة رقم 109 من نظام العمل السعودي، يستحق العامل عن كل عام إجازة سنوية لا تقل مدتها عن واحد وعشرين يومًا، تزيد إلى مدة لا تقل عن ثلاثين يومًا إذا أمضى العامل في خدمة صاحب العمل خمس سنوات متصلة.,1,0,1,1,0.9259,0,1.0,3.3046,3.0618,0.2393,73,23.8418,
qwen_7b,Qwen2.5-7B-Instruct,124,30,ما الحد الأقصى لساعات العمل اليومية في نظام العمل؟,legal_article_retrieval,لا يجوز تشغيل العامل تشغيلاً فعلياً أكثر من ثماني ساعات في اليوم الواحد ، إذا اعتمد صاحب العمل المعيار اليومي ، أو أكثر من ثمان وأربعين ساعة في الأسبوع ، إذا اعتمد المعيار الأسبوعي. وتخفض ساعات العمل الفعلية خلال شهر رمضان للمسلمين ، بحيث لا تزيد على ست ساعات في اليوم ، أو ست وثلاثين ساعة في الأسبوع .,False,legal_or_service,98,98,106,106,0.0,0.0,True,0.7226898665142127,legal_article,نوع المصدر: legal_article التصنيف القانوني: شروط العمل وظروفه الباب: شروط العمل وظروفه رقم المادة: 106.0 عنوان المادة: المادة السادسة بعد المائة: حالة المادة: active النص: الباب السادس - شروط العمل وظروفه | الفصل الثالث | المادة 106 المصدر: نظام العمل السعودي الباب السادس - شروط العمل وظروفه الفصل الثالث المادة السادسة بعد المائة: رقم المادة: 106 حالة المادة: active النص: يجوز لصاحب العمل عدم التقيد بأحكام المواد الثامنة والتسعين والأولى بعد المائة والفقرة (1) من المادة الرابعة بعد المائة من هذا...,وفقًا للمادة رقم 106 من نظام العمل السعودي، لا يجوز تشغيل العامل تشغيلًا فعليًّا أكثر من 8 ساعات في اليوم الواحد، إذا اعتمد صاحب العمل المعيار اليومي، أو أكثر من 48 ساعة في الأسبوع، إذا اعتمد المعيار الأسبوعي.,1,0,1,0,0.8696,0,1.0,3.3838,2.9642,0.4162,73,24.6272,
qwen_7b,Qwen2.5-7B-Instruct,134,31,متى يستحق العامل تعويضًا عند إنهاء العقد لسبب غير مشروع؟,legal_article_retrieval,"ما لم يتضمن العقد تعويضاً محدداً مقابل إنهائه من أحد الطرفين لسبب غير مشروع , يستحق الطرف المتضرر من إنهاء العقد تعويضاً على النحو الآتي : أجر خمسة عشر يوماً عن كل سنة من سنوات خدمة العامل , إذا كان العقد غير محدد المدة. أجر المدة الباقية من العقد إذا كان العقد محدد المدة . يجب ألا يقل التعويض المشار إليه في الفقرتين (1) و(2) من هذه المادة عن أجر العامل لمدة شهرين . أجر المدة الباقية من العقد إذا كان العقد محدد المدة . يجب ألا يقل التعويض المشار إليه في الفقرتين (1) و(2) من هذه المادة عن أجر العامل لمدة شهرين .",False,legal_or_service,77,77,77,77,1.0,1.0,True,0.8056196641159924,legal_article,"نوع المصدر: legal_article التصنيف القانوني: علاقات العمل الباب: علاقات العمل رقم المادة: 77.0 عنوان المادة: المادة السابعة والسبعون: حالة المادة: active النص: الباب الخامس - علاقات العمل | الفصل الثالث | المادة 77 المصدر: نظام العمل السعودي الباب الخامس - علاقات العمل الفصل الثالث المادة السابعة والسبعون: رقم المادة: 77 حالة المادة: active النص: ما لم يتضمن العقد تعويضاً محدداً مقابل إنهائه من أحد الطرفين لسبب غير مشروع , يستحق الطرف المتضرر من إنهاء العقد تعويضاً على النحو الآتي : أجر خمسة عشر ...",وفقًا للمادة رقم 77 من نظام العمل السعودي، إذا كان العقد غير محدد المدة، يستحق الطرف المتضرر من إنهاء العقد تعويضاً على النحو الآتي: أجر خمسة عشر يوماً عن كل سنة من سنوات خدمة العامل.,1,0,1,1,1.0,0,1.0,3.0395,2.7455,0.2899,66,24.0396,
qwen_7b,Qwen2.5-7B-Instruct,137,32,متى يستحق العامل مكافأة نهاية الخدمة؟,legal_article_retrieval,"إذا انتهت علاقة العمل وجب على صاحب العمل أن يدفع إلى العامل مكافأة عن مدة خدمته تحسب على أساس أجر نصف شهر عن كل سنة من السنوات الخمس الأولى، وأجر شهر عن كل سنة من السنوات التالية، ويتخذ الأجر الأخير أساساً لحساب المكافأة ، ويستحق العامل مكافأة عن أجزاء السنة بنسبة ما قضاه منها في العمل .

إذا كان انتهاء علاقة العمل بسبب استقالة العامل يستحق في هذه الحالة ثلث المكافأة بعد خدمة لا تقل مدتها عن سنتين متتاليتين ، ولا تزيد على خمس سنوات ، ويستحق ثلثيها إذا زادت مدة خدمته على خمس سنوات متتالية ولم تبلغ عشر سنوات ويستحق المكافأة كاملة إذا بلغت مدة خدمته عشر سنوات فأكثر .",False,legal_or_service,"84,85","84, 85",53,84,0.0,1.0,True,0.7943216025829315,faq,نوع المصدر: FAQ السؤال: ما مدى امكانية صرف مكافأة نهاية الخدمة المنصوص عليها بالمادة (53) من لائحة الحقوق والمزايا المالية للعامل المعين على بند الأجور عند انتهاء خدمته؟ الإجابة الرسمية: عدم استفادة العامل المعين على بند الأجور لهذه المكافأة وانما تصرف له مكافأة نهاية الخدمة المنصوص عليها بنظام العمل. النص: المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: ما مدى امكانية صرف مكافأة نهاية الخدمة المنصوص عليها بالما...,وفقًا للمادة رقم 84 من نظام العمل السعودي، يستحق العامل مكافأة نهاية الخدمة إذا انتهت علاقته بالعمل، حيث يدفع له مكافأة على أساس أجر نصف شهر عن كل سنة من السنوات الخمس الأولى، وأجر شهر عن كل سنة من السنوات التالية، ويتخذ الأجر الأخير أساساً لحساب المكافأة، ويستحق العامل مكافأة عن أجزاء السنة بنسبة ما قضاه منها في العمل.,1,0,1,1,0.8421,0,1.0,4.669,4.3866,0.2786,107,24.3926,
qwen_7b,Qwen2.5-7B-Instruct,125,33,ما الحد الأقصى لساعات العمل الأسبوعية؟,legal_article_retrieval,لا يجوز تشغيل العامل تشغيلاً فعلياً أكثر من ثماني ساعات في اليوم الواحد ، إذا اعتمد صاحب العمل المعيار اليومي ، أو أكثر من ثمان وأربعين ساعة في الأسبوع ، إذا اعتمد المعيار الأسبوعي. وتخفض ساعات العمل الفعلية خلال شهر رمضان للمسلمين ، بحيث لا تزيد على ست ساعات في اليوم ، أو ست وثلاثين ساعة في الأسبوع .,False,legal_or_service,98,98,720,106,0.0,0.0,True,0.7476286494915478,faq,نوع المصدر: FAQ السؤال: ما هو أقصى حد لساعات العمل الإضافية خلال العام؟ الإجابة الرسمية: لا يجوز أن تزيد ساعات العمل الإضافية خلال السنة على 720 ساعة، ويجوز بموافقة العامل زيادة عدد الساعات الإضافية عن ذلك. النص: المصدر: HRSD FAQ التصنيف: أعمال | العمالة المنزلية | عامل | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هو أقصى حد لساعات العمل الإضافية خلال العام؟ الإجابة: لا يجوز أن تزيد ساعات العمل الإضافية خلال السنة على 720 ساعة، ويجوز بموافقة العامل زيادة عدد الساعات الإضاف...,وفقًا للمادة رقم 106 من نظام العمل السعودي، لا يجوز تشغيل العامل أكثر من 8 ساعات في اليوم الواحد إذا اعتمد المعيار اليومي، أو أكثر من 48 ساعة في الأسبوع إذا اعتمد المعيار الأسبوعي.,1,0,1,0,0.9,0,1.0,2.6724,2.3887,0.2798,58,24.2805,
qwen_7b,Qwen2.5-7B-Instruct,126,34,هل تختلف ساعات العمل في شهر رمضان؟,legal_article_retrieval,لا يجوز تشغيل العامل تشغيلاً فعلياً أكثر من ثماني ساعات في اليوم الواحد ، إذا اعتمد صاحب العمل المعيار اليومي ، أو أكثر من ثمان وأربعين ساعة في الأسبوع ، إذا اعتمد المعيار الأسبوعي. وتخفض ساعات العمل الفعلية خلال شهر رمضان للمسلمين ، بحيث لا تزيد على ست ساعات في اليوم ، أو ست وثلاثين ساعة في الأسبوع .,False,legal_or_service,98,98,"6, 7, 8, 9, 10, 12, 36, 48",98,0.0,1.0,True,0.803394615650177,faq,نوع المصدر: FAQ السؤال: كم عدد ساعات العمل ؟ الإجابة الرسمية: لا يجوز تشغيل العامل تشغيلًا فعليًّا أكثر من 8 ساعات في اليوم الواحد، إذا اعتمد صاحب العمل المعيار اليومي، أو أكثر من 48 ساعة في الأسبوع، إذا اعتمد المعيار الأسبوعي. وتخفض ساعات العمل الفعلية خلال شهر رمضان للمسلمين، بحيث لا تزيد على 6 ساعات في اليوم، أو 36 ساعة في الأسبوع. يجوز زيادة ساعات العمل إلى 9 ساعات في اليوم الواحد لبعض فئات العمال، أو في بعض الصناعات والأعمال التي لا يشتغل فيها العامل بصفة مستمرة، كما يجوز تخفيضها إلى 7 ساعا...,وفقًا للمادة رقم 98 من نظام العمل السعودي، تخفض ساعات العمل الفعلية خلال شهر رمضان للمسلمين، بحيث لا تزيد على 6 ساعات في اليوم، أو 36 ساعة في الأسبوع.,1,0,1,1,0.8824,0,1.0,2.4219,2.0024,0.4164,47,23.4713,
qwen_7b,Qwen2.5-7B-Instruct,144,35,ما أحكام السلامة والصحة المهنية في بيئة العمل؟,legal_article_retrieval,على صاحب العمل حفظ المنشأة في حالة صحية ونظيفة ، وإنارتها وتأمين المياه الصالحة للشرب والاغتسال ، وغير ذلك من قواعد الحماية والسلامة والصحة المهنية وإجراءاتها ومستوياتها وفقاً لما يحدده الوزير بقرار منه.,False,small_talk,121,121,N/A,N/A,0.0,0.0,True,,N/A,N/A,أهلًا بك. أنا مساعد ذكي تجريبي مخصص للإجابة عن الأسئلة المتعلقة بنظام العمل السعودي وخدمات وزارة الموارد البشرية والتنمية الاجتماعية، مع الاعتماد على مصادر رسمية مسترجعة من قاعدة المعرفة.,1,0,0,0,0.0,1,1.0,0.0,0.0,0.0,29,,
qwen_7b,Qwen2.5-7B-Instruct,155,36,ما رسوم الجمارك على السيارات؟,out_of_scope,هذا السؤال خارج نطاق نظام العمل السعودي.,True,unknown,,N/A,"0, 10, 25, 2000, 5000",N/A,,,False,0.6384372766807643,faq,"نوع المصدر: FAQ السؤال: ما هي الرسوم المطلوبة من المنشآت في برنامج ""مواءمة""؟ الإجابة الرسمية: • رسوم التدريب الاختياري للمنشآت العملاقة والكبيرة: ٥٠٠٠ ريال (بدون ضريبة القيمة المضافة). • رسوم التدريب الاختياري للمنشآت المتوسطة: ٢٠٠٠ ريال (بدون ضريبة القيمة المضافة). • رسوم إجراءات التدقيق للمنشآت الكبيرة: ٢٥،٠٠٠ ريال (بدون ضريبة القيمة المضافة). • رسوم إجراءات التدقيق للمنشآت المتوسطة: ١٠،٠٠٠ ريال (بدون ضريبة القيمة المضافة). النص: المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية |...",عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,1,1,0.3,0,1.0,0.2709,0.0,0.2705,23,,
qwen_7b,Qwen2.5-7B-Instruct,157,37,ما أفضل مطعم في الرياض؟,out_of_scope,هذا السؤال خارج نطاق نظام العمل السعودي.,True,out_of_scope,,N/A,N/A,N/A,,,False,0.0,N/A,N/A,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,1,1,0.0,0,1.0,0.0001,0.0,0.0,23,,
qwen_7b,Qwen2.5-7B-Instruct,146,38,ما حكم الطلاق في الشريعة الإسلامية؟,out_of_scope,هذا السؤال خارج نطاق نظام العمل السعودي.,True,out_of_scope,,N/A,N/A,N/A,,,False,0.0,N/A,N/A,عذرًا، لا أستطيع تقديم إجابة موثوقة لهذا السؤال لأنه خارج نطاق نظام العمل السعودي أو لأن المعلومات الرسمية المسترجعة غير كافية لدعم الإجابة.,0,1,1,1,0.0,0,1.0,0.0001,0.0,0.0,23,,
