eval_id,eval_type,expected_source,question,gold_document_unit_ids,original_top5_ids,original_top5_sources,source_aware_top5_ids,source_aware_hit_at_1,source_aware_hit_at_3,source_aware_hit_at_5,source_aware_rr,source_aware_ndcg_at_5,source_aware_first_match_rank,latency_sec
LEGAL_EXTRA_012,legal_article_retrieval,legal_article,هل يحق للشركة تنهي عقدي بدون سبب واضح؟,7c9e26395726e0e83b0257107e4165be7e87f8192406099d51844352f5c313c0,5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4|7c9e26395726e0e83b0257107e4165be7e87f8192406099d51844352f5c313c0|f0bec4f39347426ffbde6220b8b2aae4890f2dfcf26a2b2ea96206fbc0e0ee6d|93106f92e2e463b2afeee9b680ab418b16cc3907a7b7f1d8308274a5081c8839,faq|faq|legal_article|legal_article|legal_article,7c9e26395726e0e83b0257107e4165be7e87f8192406099d51844352f5c313c0|f0bec4f39347426ffbde6220b8b2aae4890f2dfcf26a2b2ea96206fbc0e0ee6d|93106f92e2e463b2afeee9b680ab418b16cc3907a7b7f1d8308274a5081c8839,1,1,1,1.0,1.0,1.0,0.37465524673461914
LEGAL_EXTRA_013,legal_article_retrieval,legal_article,متى يحق للعامل إنهاء العقد بدون موافقة صاحب العمل؟,93106f92e2e463b2afeee9b680ab418b16cc3907a7b7f1d8308274a5081c8839,5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|93106f92e2e463b2afeee9b680ab418b16cc3907a7b7f1d8308274a5081c8839|1b6eab8234c7882e95dd2d1aeb5b2f561e3c1fff20c3f73d3c76785fe09b13a8|706550432de905d72a6ff5a565caaa61d2cbd016555a049798a31ebf73a58218|d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4,faq|legal_article|legal_article|faq|faq,93106f92e2e463b2afeee9b680ab418b16cc3907a7b7f1d8308274a5081c8839|1b6eab8234c7882e95dd2d1aeb5b2f561e3c1fff20c3f73d3c76785fe09b13a8,1,1,1,1.0,1.0,1.0,0.3090331554412842
LEGAL_EXTRA_014,legal_article_retrieval,legal_article,إذا الشركة أغلقت الفرع هل يحق لها إنهاء عقد الموظفين؟,c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590,5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2|d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4|4292f786ad4ddc5494c1303d472769f24b1831a0153f9d394e738fe4f40b3c3a|c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590,faq|faq|faq|legal_article|legal_article,4292f786ad4ddc5494c1303d472769f24b1831a0153f9d394e738fe4f40b3c3a|c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590,0,1,1,0.5,0.63093,2.0,0.29681849479675293
LEGAL_EXTRA_015,legal_article_retrieval,legal_article,هل وفاة صاحب العمل تنهي عقد العامل؟,6e919a8d46ab075fbb089eb47fd2541a0a090d1af60e6eeb07ce6791f8b5cca3,6e919a8d46ab075fbb089eb47fd2541a0a090d1af60e6eeb07ce6791f8b5cca3|b46e28ba67562e1de29fe7de5c29af242cf5c0584387ed1a0e6b9ec04fb9ba59|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|7165c86d716212cae3d2a66e831f493050f36ea6823907e713599bc67ab6d46e|93106f92e2e463b2afeee9b680ab418b16cc3907a7b7f1d8308274a5081c8839,legal_article|legal_article|faq|faq|legal_article,6e919a8d46ab075fbb089eb47fd2541a0a090d1af60e6eeb07ce6791f8b5cca3|b46e28ba67562e1de29fe7de5c29af242cf5c0584387ed1a0e6b9ec04fb9ba59|93106f92e2e463b2afeee9b680ab418b16cc3907a7b7f1d8308274a5081c8839,1,1,1,1.0,1.0,1.0,0.6853983402252197
LEGAL_EXTRA_016,legal_article_retrieval,legal_article,هل بلوغ العامل سن التقاعد ينهي عقد العمل؟,c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590,7165c86d716212cae3d2a66e831f493050f36ea6823907e713599bc67ab6d46e|d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4|c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|35f0f19ea33d30a3a535f43d096b5ed9d0a556fe53e5f28a09aaa8bca07a8230,faq|faq|legal_article|faq|faq,c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590,1,1,1,1.0,1.0,1.0,0.6995699405670166
LEGAL_EXTRA_017,legal_article_retrieval,legal_article,متى يستحق الموظف مكافأة نهاية الخدمة؟,5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf,33c5d8cacdbd239002277bf4a27bb8a37b3aa4c4d8e0cc4483e26346117900f5|343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|7baefc03492cb2b83afc30fc033fcf8b64a0c6bb73d582d728625ec5ac857cab|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf|1e3480ae389f6036ef5bcf0e523fd7b8cb4b3183a75265a89bac075015f6b285,faq|legal_article|faq|legal_article|faq,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf,0,1,1,0.5,0.63093,2.0,0.3126237392425537
LEGAL_EXTRA_018,legal_article_retrieval,legal_article,كيف تحسب مكافأة نهاية الخدمة إذا خدمت خمس سنوات؟,5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf,5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf|343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|0d597df1b233e5d84c1e7ddfd9353da00659d88fb934af35eaa2b25a57140b2c|baee941ddd5d5c68bb2f7d305df6d2b6ce0afb503d8b2a899edf909288ccc83a|33c5d8cacdbd239002277bf4a27bb8a37b3aa4c4d8e0cc4483e26346117900f5,legal_article|legal_article|faq|legal_article|faq,5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf|343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|baee941ddd5d5c68bb2f7d305df6d2b6ce0afb503d8b2a899edf909288ccc83a,1,1,1,1.0,1.0,1.0,0.30667614936828613
LEGAL_EXTRA_019,legal_article_retrieval,legal_article,إذا استقلت هل آخذ مكافأة نهاية الخدمة كاملة؟,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|e81fc46ef0386d25a0b0b5d6486ce54efae34fbc3f1e72e83650374c0378f816|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf|1e3480ae389f6036ef5bcf0e523fd7b8cb4b3183a75265a89bac075015f6b285|7baefc03492cb2b83afc30fc033fcf8b64a0c6bb73d582d728625ec5ac857cab,legal_article|legal_article|legal_article|faq|faq,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|e81fc46ef0386d25a0b0b5d6486ce54efae34fbc3f1e72e83650374c0378f816|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf,1,1,1,1.0,1.0,1.0,0.3138577938079834
LEGAL_EXTRA_020,legal_article_retrieval,legal_article,هل الموظف يستحق مكافأة نهاية الخدمة إذا تم فصله؟,5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf|169f536ede59e9e8cf76fccf5e29b3aee00f3a9378b244e1b47d689ad42dae87|c2e70ba5df2a37b25442df69d2e55381a5c72f6e0c0b2f89e85ddd190b5981d7|33c5d8cacdbd239002277bf4a27bb8a37b3aa4c4d8e0cc4483e26346117900f5,legal_article|legal_article|faq|faq|faq,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf,0,1,1,0.5,0.63093,2.0,0.308011531829834
LEGAL_EXTRA_021,legal_article_retrieval,legal_article,هل تحسب البدلات ضمن مكافأة نهاية الخدمة؟,baee941ddd5d5c68bb2f7d305df6d2b6ce0afb503d8b2a899edf909288ccc83a,baee941ddd5d5c68bb2f7d305df6d2b6ce0afb503d8b2a899edf909288ccc83a|cf74f6e31bca770701e3e8bb9452a90286d9a8aa1e4cdbdbd4d878d4bcdc6f54|c2e70ba5df2a37b25442df69d2e55381a5c72f6e0c0b2f89e85ddd190b5981d7|6b46401a147301869cc66fcf529200921b50b922238c92c59043448b04b48482|1e3480ae389f6036ef5bcf0e523fd7b8cb4b3183a75265a89bac075015f6b285,legal_article|faq|faq|faq|faq,baee941ddd5d5c68bb2f7d305df6d2b6ce0afb503d8b2a899edf909288ccc83a,1,1,1,1.0,1.0,1.0,0.30983924865722656
LEGAL_EXTRA_022,legal_article_retrieval,legal_article,إذا اشتغلت أقل من سنتين هل لي مكافأة نهاية خدمة؟,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|1e3480ae389f6036ef5bcf0e523fd7b8cb4b3183a75265a89bac075015f6b285|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf|7baefc03492cb2b83afc30fc033fcf8b64a0c6bb73d582d728625ec5ac857cab|33c5d8cacdbd239002277bf4a27bb8a37b3aa4c4d8e0cc4483e26346117900f5,legal_article|faq|legal_article|faq|faq,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf,1,1,1,1.0,1.0,1.0,0.2989485263824463
LEGAL_EXTRA_023,legal_article_retrieval,legal_article,هل تختلف مكافأة نهاية الخدمة بين الاستقالة وإنهاء العقد؟,0d023362464251e0a5650feebb155e58a7e6dcfe97a116a76e3d3b11859a48ae,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2|7baefc03492cb2b83afc30fc033fcf8b64a0c6bb73d582d728625ec5ac857cab|c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590,legal_article|faq|faq|faq|legal_article,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590,0,0,0,0.0,0.0,,0.3142106533050537
LEGAL_EXTRA_024,legal_article_retrieval,legal_article,متى تسقط مكافأة نهاية الخدمة عن العامل؟,5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf,7baefc03492cb2b83afc30fc033fcf8b64a0c6bb73d582d728625ec5ac857cab|343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf|1e3480ae389f6036ef5bcf0e523fd7b8cb4b3183a75265a89bac075015f6b285,faq|legal_article|faq|legal_article|faq,343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf,0,1,1,0.5,0.63093,2.0,0.317960262298584
LEGAL_EXTRA_025,legal_article_retrieval,legal_article,كم عدد ساعات العمل اليومية في النظام؟,a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792,2bc533aff9fa683ca0a03934a22e3d351b3e9b2f3e2789a0f08115162e6e03fa|4d7b6567adef57ae0d1350a027920ae7d11610e7cf8da52e68e0c806900f687e|d3df245fa2410ecc7d76ecb885576d34412f45e773373fdf999e9b76be2dec73|a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792|9814695f188324862273b04b0b0acc251c11f65b23bddd19e546693785c037d2,faq|legal_article|legal_article|legal_article|legal_article,4d7b6567adef57ae0d1350a027920ae7d11610e7cf8da52e68e0c806900f687e|d3df245fa2410ecc7d76ecb885576d34412f45e773373fdf999e9b76be2dec73|a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792|9814695f188324862273b04b0b0acc251c11f65b23bddd19e546693785c037d2,0,1,1,0.333333,0.5,3.0,0.6759660243988037
LEGAL_EXTRA_026,legal_article_retrieval,legal_article,كم الحد الأقصى لساعات العمل الأسبوعية؟,a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792,2bc533aff9fa683ca0a03934a22e3d351b3e9b2f3e2789a0f08115162e6e03fa|9814695f188324862273b04b0b0acc251c11f65b23bddd19e546693785c037d2|139a495e5833db8719d8b962673d1f8e9de497b5a0e408371c98ec4345f855a7|d3df245fa2410ecc7d76ecb885576d34412f45e773373fdf999e9b76be2dec73|a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792,faq|legal_article|faq|legal_article|legal_article,9814695f188324862273b04b0b0acc251c11f65b23bddd19e546693785c037d2|d3df245fa2410ecc7d76ecb885576d34412f45e773373fdf999e9b76be2dec73|a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792,0,1,1,0.333333,0.5,3.0,0.2916414737701416
LEGAL_EXTRA_027,legal_article_retrieval,legal_article,هل تختلف ساعات العمل في رمضان؟,a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792,c1040b17a00a19ae0b4d8df030bfd84bacb32bdb08aa94a75936e54655616a54|2bc533aff9fa683ca0a03934a22e3d351b3e9b2f3e2789a0f08115162e6e03fa|a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792|5a356cdb0bebaddc4e75f9c17283d8015c2bb4ae6571eb8c393aba98e267920f|4d3c642942ba10e78be4d52d8b184e5e207962ad8ee43e4bc7853a362b39190d,faq|faq|legal_article|legal_article|faq,a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792|5a356cdb0bebaddc4e75f9c17283d8015c2bb4ae6571eb8c393aba98e267920f,1,1,1,1.0,1.0,1.0,0.28336668014526367
LEGAL_EXTRA_028,legal_article_retrieval,legal_article,هل يحق لصاحب العمل يطلب مني أشتغل وقت إضافي؟,e8b5ef7c86bc97c469eb6af936fc5aeafda9ce44bf0eed4b9c3c3a7130387fc6,e8b5ef7c86bc97c469eb6af936fc5aeafda9ce44bf0eed4b9c3c3a7130387fc6|9b91a9d089c343bc5c99807677240edc17f246b0c6916d09788eeb78557da2b9|9814695f188324862273b04b0b0acc251c11f65b23bddd19e546693785c037d2|d3df245fa2410ecc7d76ecb885576d34412f45e773373fdf999e9b76be2dec73|2bc533aff9fa683ca0a03934a22e3d351b3e9b2f3e2789a0f08115162e6e03fa,legal_article|faq|legal_article|legal_article|faq,e8b5ef7c86bc97c469eb6af936fc5aeafda9ce44bf0eed4b9c3c3a7130387fc6|9814695f188324862273b04b0b0acc251c11f65b23bddd19e546693785c037d2|d3df245fa2410ecc7d76ecb885576d34412f45e773373fdf999e9b76be2dec73,1,1,1,1.0,1.0,1.0,0.28852200508117676
LEGAL_EXTRA_029,legal_article_retrieval,legal_article,كيف يتم حساب أجر الساعة الإضافية؟,e8b5ef7c86bc97c469eb6af936fc5aeafda9ce44bf0eed4b9c3c3a7130387fc6,d15d4f9d9546ac825941020f027d112ee2098014cbc76475ab11efb09f884871|e8b5ef7c86bc97c469eb6af936fc5aeafda9ce44bf0eed4b9c3c3a7130387fc6|7088bc7ea70c0b4477572527fb7d440e76371176855b2aebda18387aab39623b|2bc533aff9fa683ca0a03934a22e3d351b3e9b2f3e2789a0f08115162e6e03fa|6b46401a147301869cc66fcf529200921b50b922238c92c59043448b04b48482,faq|legal_article|faq|faq|faq,e8b5ef7c86bc97c469eb6af936fc5aeafda9ce44bf0eed4b9c3c3a7130387fc6,1,1,1,1.0,1.0,1.0,0.2973191738128662
LEGAL_EXTRA_030,legal_article_retrieval,legal_article,هل يجوز تشغيل العامل أكثر من الحد النظامي لساعات العمل؟,e8b5ef7c86bc97c469eb6af936fc5aeafda9ce44bf0eed4b9c3c3a7130387fc6,2bc533aff9fa683ca0a03934a22e3d351b3e9b2f3e2789a0f08115162e6e03fa|a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792|c1040b17a00a19ae0b4d8df030bfd84bacb32bdb08aa94a75936e54655616a54|139a495e5833db8719d8b962673d1f8e9de497b5a0e408371c98ec4345f855a7|26c5fbcf2d3973b70e2c2f734e4da38b64509a0ac22f01dd8c93a198573206d1,faq|legal_article|faq|faq|legal_article,a28d9d1238f829c664612f6e0f62f0152a39351f1f09ec1d7016a52c65a95792|26c5fbcf2d3973b70e2c2f734e4da38b64509a0ac22f01dd8c93a198573206d1,0,0,0,0.0,0.0,,0.7028284072875977
LEGAL_EXTRA_031,legal_article_retrieval,legal_article,هل وقت الراحة داخل الدوام يحسب من ساعات العمل؟,26c5fbcf2d3973b70e2c2f734e4da38b64509a0ac22f01dd8c93a198573206d1,2268fae0a2babad992d47db37dddf257006f2dc21677fb99f3e5c5c350bda7c8|596b788c22bea70c4b18299cbd376342009abee45436ad55214038a1b5e999fa|26c5fbcf2d3973b70e2c2f734e4da38b64509a0ac22f01dd8c93a198573206d1|15c8355b7682fff75eb3bea1e97889575ddbf3e292b8c06782024b6c775d1416|2bc533aff9fa683ca0a03934a22e3d351b3e9b2f3e2789a0f08115162e6e03fa,faq|legal_article|legal_article|legal_article|faq,596b788c22bea70c4b18299cbd376342009abee45436ad55214038a1b5e999fa|26c5fbcf2d3973b70e2c2f734e4da38b64509a0ac22f01dd8c93a198573206d1|15c8355b7682fff75eb3bea1e97889575ddbf3e292b8c06782024b6c775d1416,0,1,1,0.5,0.63093,2.0,0.29497218132019043
LEGAL_EXTRA_032,legal_article_retrieval,legal_article,كم أقل مدة راحة لازم تعطى للعامل خلال اليوم؟,26c5fbcf2d3973b70e2c2f734e4da38b64509a0ac22f01dd8c93a198573206d1,26c5fbcf2d3973b70e2c2f734e4da38b64509a0ac22f01dd8c93a198573206d1|2bc533aff9fa683ca0a03934a22e3d351b3e9b2f3e2789a0f08115162e6e03fa|2268fae0a2babad992d47db37dddf257006f2dc21677fb99f3e5c5c350bda7c8|f196cb04ac077b585020c6b00dd03592845742a0e51983c0e22991f007640855|629a54386afaa4d116641b263f5724c688a053c4ad0200ae49df7d2e0ece6554,legal_article|faq|faq|faq|legal_article,26c5fbcf2d3973b70e2c2f734e4da38b64509a0ac22f01dd8c93a198573206d1|629a54386afaa4d116641b263f5724c688a053c4ad0200ae49df7d2e0ece6554,1,1,1,1.0,1.0,1.0,0.28536534309387207
LEGAL_EXTRA_033,legal_article_retrieval,legal_article,هل يحق للموظف إجازة سنوية مدفوعة؟,80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed,f196cb04ac077b585020c6b00dd03592845742a0e51983c0e22991f007640855|80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|6e6c8673adaa51e0d5e36d8807155b8b4a11c80dbdacd9d0003d61cadafb2edd|d2f85440a248708102c67705fbcbbcead2ee77e1244f8c103538dcf39e625d0f,faq|legal_article|faq|legal_article|legal_article,80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed|6e6c8673adaa51e0d5e36d8807155b8b4a11c80dbdacd9d0003d61cadafb2edd|d2f85440a248708102c67705fbcbbcead2ee77e1244f8c103538dcf39e625d0f,1,1,1,1.0,1.0,1.0,0.29431819915771484
LEGAL_EXTRA_034,legal_article_retrieval,legal_article,كم عدد أيام الإجازة السنوية للعامل؟,80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed,f196cb04ac077b585020c6b00dd03592845742a0e51983c0e22991f007640855|80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed|3b88c004534c204c5feba1566db20b2467816150908d4ccb7da284a32fdf07e3|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|bdee8a861687feda8fb175d9a4a5f4ab740c548ee4d7528256ae066315200e91,faq|legal_article|legal_article|faq|legal_article,80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed|3b88c004534c204c5feba1566db20b2467816150908d4ccb7da284a32fdf07e3|bdee8a861687feda8fb175d9a4a5f4ab740c548ee4d7528256ae066315200e91,1,1,1,1.0,1.0,1.0,0.6955664157867432
LEGAL_EXTRA_035,legal_article_retrieval,legal_article,هل تزيد الإجازة السنوية بعد سنوات خدمة معينة؟,80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed,80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed|f196cb04ac077b585020c6b00dd03592845742a0e51983c0e22991f007640855|bdee8a861687feda8fb175d9a4a5f4ab740c548ee4d7528256ae066315200e91|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|9c302391235ed42bfc5bedcd24dfda80e69d8b12e2e5db1c001efdd31b81c11f,legal_article|faq|legal_article|faq|faq,80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed|bdee8a861687feda8fb175d9a4a5f4ab740c548ee4d7528256ae066315200e91,1,1,1,1.0,1.0,1.0,0.3009786605834961
LEGAL_EXTRA_036,legal_article_retrieval,legal_article,هل يحق للشركة تأجيل إجازتي السنوية؟,bdee8a861687feda8fb175d9a4a5f4ab740c548ee4d7528256ae066315200e91,bdee8a861687feda8fb175d9a4a5f4ab740c548ee4d7528256ae066315200e91|80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed|ccf6f10a532cfd07f098a47b1a57a1105fa223590d6c096438cb0eabefdae88a|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|f196cb04ac077b585020c6b00dd03592845742a0e51983c0e22991f007640855,legal_article|legal_article|legal_article|faq|faq,bdee8a861687feda8fb175d9a4a5f4ab740c548ee4d7528256ae066315200e91|80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed|ccf6f10a532cfd07f098a47b1a57a1105fa223590d6c096438cb0eabefdae88a,1,1,1,1.0,1.0,1.0,0.2959580421447754
LEGAL_EXTRA_037,legal_article_retrieval,legal_article,إذا تركت العمل هل آخذ بدل رصيد الإجازات؟,6e6c8673adaa51e0d5e36d8807155b8b4a11c80dbdacd9d0003d61cadafb2edd,6e6c8673adaa51e0d5e36d8807155b8b4a11c80dbdacd9d0003d61cadafb2edd|f196cb04ac077b585020c6b00dd03592845742a0e51983c0e22991f007640855|a18a75d2766786e78c4f87ac0fbc69d53d3af21a10963a1e85375ba150841f48|c6427e9cf5dbbc6ff0fb06f99129bc44cfbe933e08cf0d1edd5c5b99dc80744f|e8245dc0cc6febff58dc3313cbdf72f5d4a4f59e46d55bb708c21908729f84c6,legal_article|faq|faq|faq|faq,6e6c8673adaa51e0d5e36d8807155b8b4a11c80dbdacd9d0003d61cadafb2edd,1,1,1,1.0,1.0,1.0,0.301311731338501
LEGAL_EXTRA_038,legal_article_retrieval,legal_article,هل أقدر أتنازل عن إجازتي السنوية مقابل مبلغ؟,80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed,80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed|f196cb04ac077b585020c6b00dd03592845742a0e51983c0e22991f007640855|b1274bf7adc64bdf451019e4044a08171998e04e52da706e1753c4c39cb3f88e|c5a843a4e9ea3aafe8acadcd07026ff088da4c532d92515af1a61a58c14082e6|bdee8a861687feda8fb175d9a4a5f4ab740c548ee4d7528256ae066315200e91,legal_article|faq|faq|faq|legal_article,80b9f2ab3f90233bc03c55e64eb9eaad142f2e0e7b5ea944fb810b1abf71cfed|bdee8a861687feda8fb175d9a4a5f4ab740c548ee4d7528256ae066315200e91,1,1,1,1.0,1.0,1.0,0.3028092384338379
LEGAL_EXTRA_039,legal_article_retrieval,legal_article,هل إجازات الأعياد تكون مدفوعة الأجر؟,7dd9cef00a2701ada5cec36050299535bcf4c3804b7ec91c16ff118ada738134,7dd9cef00a2701ada5cec36050299535bcf4c3804b7ec91c16ff118ada738134|7088bc7ea70c0b4477572527fb7d440e76371176855b2aebda18387aab39623b|3b88c004534c204c5feba1566db20b2467816150908d4ccb7da284a32fdf07e3|f196cb04ac077b585020c6b00dd03592845742a0e51983c0e22991f007640855|5dc88481ad224c60ba85885e6ecff5e709f6aeb706eb694e565305cd321bc144,legal_article|faq|legal_article|faq|faq,7dd9cef00a2701ada5cec36050299535bcf4c3804b7ec91c16ff118ada738134|3b88c004534c204c5feba1566db20b2467816150908d4ccb7da284a32fdf07e3,1,1,1,1.0,1.0,1.0,0.30620527267456055
LEGAL_EXTRA_040,legal_article_retrieval,legal_article,إذا صادفت الإجازة الرسمية يوم راحتي الأسبوعية هل أعوض عنها؟,8bc5b015b81b31323c634d76b147f10c5db9370a66096946cae8f424861403d9,c5a843a4e9ea3aafe8acadcd07026ff088da4c532d92515af1a61a58c14082e6|7088bc7ea70c0b4477572527fb7d440e76371176855b2aebda18387aab39623b|2c3b3a7aa9f30b13b32be442929f69b0698a931f3cbd42b5fc9a3aa4a6e10666|8bc5b015b81b31323c634d76b147f10c5db9370a66096946cae8f424861403d9|be169000f50db2a43b7b2ae166db2b532b22d80691055b8b0af63af4cb182320,faq|faq|faq|legal_article|faq,8bc5b015b81b31323c634d76b147f10c5db9370a66096946cae8f424861403d9,1,1,1,1.0,1.0,1.0,0.3001255989074707
