chunk_id,chunking_strategy,chunk_text,chunk_word_count,chunk_char_count,chunk_order,parent_document_id,record_id,source_type,source_name,legal_category,rag_usage,bab_label,bab_title,fasl,article_title,article_number,article_number_label,article_number_int,article_status,question,answer,beneficiaries,sector,subsite,source_url,chunk_word_len,chunk_char_len
FIXED_000401,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: ما مدى استحقاق الموظف الموفد للتدريب في الداخل للمزايا المالية التي نصت عليها اللائحة التنفيذية للموارد البشرية في الخدمة المدنية في حالة قيام جهة التدريب بتأمين السكن فقط؟ الإجابة: إن قيام جهة التدريب في الداخل بتأمين السكن فقط للموظف الموفد للتدريب لا يؤثر فيما يصرف له من مزايا مالية وليس في النظام أو اللائحة ما يجيز إنقاص المزايا المالية في حالة تأمين السكن للموفد للتدريب في الداخل.,89,521,1,a2ca0b7c04088ea689ca87ecaba9e61bed1edfd37b06478b545c53157f4259cd,400,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,ما مدى استحقاق الموظف الموفد للتدريب في الداخل للمزايا المالية التي نصت عليها اللائحة التنفيذية للموارد البشرية في الخدمة المدنية في حالة قيام جهة التدريب بتأمين السكن فقط؟,إن قيام جهة التدريب في الداخل بتأمين السكن فقط للموظف الموفد للتدريب لا يؤثر فيما يصرف له من مزايا مالية وليس في النظام أو اللائحة ما يجيز إنقاص المزايا المالية في حالة تأمين السكن للموفد للتدريب في الداخل.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,89,521
FIXED_000402,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: ما مدى استحقاق الموظف المتدرب للمكافآت والبدلات الواردة في اللائحة التنفيذية للموارد البشرية في الخدمة المدنية أثناء إجازة الفصل التدريبي؟ الإجابة: يستحق الموظف المتدرب للمكافآت والمخصصات والبدلات المنصوص عليها في اللائحة خلال إجازة الفصل التدريبي، ذلك إن تلك الإجازة تعتبر جزءاً من فترة التدريب، فلولا تقدير الجهة المسؤولة عن التدريب لأهمية وضرورة تلك الإجازة لتجديد نشاط المتدربين للإقبال على التدريب، لما قررتها فهي في حقيقة الأمر تعتبر جزءاً من فترة برنامج التدريب إضافة إلى وقوعها ضمن مدة التدريب حيث لم تكن في نهايته ولم يكلف الموظف أثناءها بالعودة إلى عمله.,112,697,1,336c8ded46e7ad36b6f665604ba5283ee9fe0b0ea3073c34bb81e5f8aceb4328,401,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,ما مدى استحقاق الموظف المتدرب للمكافآت والبدلات الواردة في اللائحة التنفيذية للموارد البشرية في الخدمة المدنية أثناء إجازة الفصل التدريبي؟,يستحق الموظف المتدرب للمكافآت والمخصصات والبدلات المنصوص عليها في اللائحة خلال إجازة الفصل التدريبي، ذلك إن تلك الإجازة تعتبر جزءاً من فترة التدريب، فلولا تقدير الجهة المسؤولة عن التدريب لأهمية وضرورة تلك الإجازة لتجديد نشاط المتدربين للإقبال على التدريب، لما قررتها فهي في حقيقة الأمر تعتبر جزءاً من فترة برنامج التدريب إضافة إلى وقوعها ضمن مدة التدريب حيث لم تكن في نهايته ولم يكلف الموظف أثناءها بالعودة إلى عمله.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,112,697
FIXED_000403,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: هل يجوز التحاق الموظف في سنة التجربة بدورة تدريبية بالداخل وفي حالة جواز ذلك هل تحتسب مدة الدورة من ضمن سنة التجربة؟ الإجابة: لا يوجد ما يمنع نظاماً من التحاق الموظف في سنة التجربة بإحدى الدورات التدريبية التي تقام بأحد مراكز أو معاهد التدريب بالداخل، وتحتسب فترة التدريب من ضمن سنة التجربة باعتبار أن التدريب يعتبر جزءاً من واجبات الوظيفة.,82,473,1,54dd78f3d97e2df85a7182709a503a95478bc0ac5188edebd35d5cdb2aa670d5,402,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,هل يجوز التحاق الموظف في سنة التجربة بدورة تدريبية بالداخل وفي حالة جواز ذلك هل تحتسب مدة الدورة من ضمن سنة التجربة؟,لا يوجد ما يمنع نظاماً من التحاق الموظف في سنة التجربة بإحدى الدورات التدريبية التي تقام بأحد مراكز أو معاهد التدريب بالداخل، وتحتسب فترة التدريب من ضمن سنة التجربة باعتبار أن التدريب يعتبر جزءاً من واجبات الوظيفة.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,82,473
FIXED_000404,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: هل يصرف للموظف المتدرب بدل نقل إضافي إذا كان مكان التدريب هو مقر العمل أو مكان ملحق به إذا كان التدريب في ساعات العمل الرسمي وهل يتغير الحكم إذا كان التدريب بعد الدوام الرسمي؟ الإجابة: تنص المادة (250) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية على صرف بدل نقل إضافي شهري بقدر بدل النقل المستحق لمرتبة الموظف وهذه المادة جاءت مطلقة والمطلق يبقى على إطلاقه والتدريب جزء من واجبات الوظيفة ويصرف للمتدرب ما نصت عليه اللائحة بغض النظر عن مكان التدريب وسواء كان التدريب خارج وقت العمل أو في ساعات العمل.,114,643,1,2c55970491f40a3dae9554824f4a7a5629081787ebebf71d02c75edfe1ea78a8,403,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,هل يصرف للموظف المتدرب بدل نقل إضافي إذا كان مكان التدريب هو مقر العمل أو مكان ملحق به إذا كان التدريب في ساعات العمل الرسمي وهل يتغير الحكم إذا كان التدريب بعد الدوام الرسمي؟,تنص المادة (250) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية على صرف بدل نقل إضافي شهري بقدر بدل النقل المستحق لمرتبة الموظف وهذه المادة جاءت مطلقة والمطلق يبقى على إطلاقه والتدريب جزء من واجبات الوظيفة ويصرف للمتدرب ما نصت عليه اللائحة بغض النظر عن مكان التدريب وسواء كان التدريب خارج وقت العمل أو في ساعات العمل.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,114,643
FIXED_000405,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: ما هو المقصود بنصف صافي راتب الموظف مكفوف اليد ومن في حكمه وفقاً للمادة (19) من نظام الخدمة المدنية؟ الإجابة: المقصود من ذلك هو نصف راتب الموظف الأساسي بعد حسم العائدات التقاعدية لأن الأصل أن يكون حسم هذه العائدات على كامل الراتب.,64,363,1,856b638fc209612bdc2d28e7afef1aad1cc471416570bb628c18f35936b69303,404,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,ما هو المقصود بنصف صافي راتب الموظف مكفوف اليد ومن في حكمه وفقاً للمادة (19) من نظام الخدمة المدنية؟,المقصود من ذلك هو نصف راتب الموظف الأساسي بعد حسم العائدات التقاعدية لأن الأصل أن يكون حسم هذه العائدات على كامل الراتب.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,64,363
FIXED_000406,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: ما مدى إمكانية احتفاظ العامل المعين على بند الأجور براتبه عند تعيينه على وظيفة مشمولة بنظام الخدمة المدنية ولوائحه التنفيذية؟ الإجابة: لا يوجد في نظام الخدمة المدنية ولوائحه التنفيذية نص يقضي باحتفاظ المعين على بند الأجور براتبه السابق عند تعيينه على وظيفة مشمولة بنظام الخدمة المدنية ولوائحه التنفيذية فيبقى الوضع على الأصل وهو منحه الدرجة الأولى من المرتبة المعين عليها.,82,505,1,60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6,405,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,ما مدى إمكانية احتفاظ العامل المعين على بند الأجور براتبه عند تعيينه على وظيفة مشمولة بنظام الخدمة المدنية ولوائحه التنفيذية؟,لا يوجد في نظام الخدمة المدنية ولوائحه التنفيذية نص يقضي باحتفاظ المعين على بند الأجور براتبه السابق عند تعيينه على وظيفة مشمولة بنظام الخدمة المدنية ولوائحه التنفيذية فيبقى الوضع على الأصل وهو منحه الدرجة الأولى من المرتبة المعين عليها.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,82,505
FIXED_000407,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: هل تحسم رواتب العطل الرسمية والأعياد إذا سبقها غياب ولحقها غياب على ضوء تعميم وزارة الخدمة المدنية رقم 33708/15 وتاريخ 23/12/1410هـ؟ الإجابة: استناداً للمادة (21) من نظام الخدمة المدنية التي نصت على أنه (مع مراعاة ما تقضي به الأنظمة لا يستحق الموظف راتباً عن الأيام والساعات التي لا يباشر فيها عمله) فإنه بالنسبة لرواتب العطل الرسمية والأعياد لا تحسم إذا سبقها غياب ولحقها غياب لأن تلك العطل تم إقرارها وتحديدها استناداً لنصوص نظامية إما العطلة الأسبوعية فإن رواتبها تحسم على الموظف إذا سبقها ولحقها غياب باعتبارها عطلة لمن يعمل طوال أيام الأسبوع.,114,680,1,1bcea91ad64fc2632630ba3f80236d5f518715ce96a592e289c1a1698d86b3db,406,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,هل تحسم رواتب العطل الرسمية والأعياد إذا سبقها غياب ولحقها غياب على ضوء تعميم وزارة الخدمة المدنية رقم 33708/15 وتاريخ 23/12/1410هـ؟,استناداً للمادة (21) من نظام الخدمة المدنية التي نصت على أنه (مع مراعاة ما تقضي به الأنظمة لا يستحق الموظف راتباً عن الأيام والساعات التي لا يباشر فيها عمله) فإنه بالنسبة لرواتب العطل الرسمية والأعياد لا تحسم إذا سبقها غياب ولحقها غياب لأن تلك العطل تم إقرارها وتحديدها استناداً لنصوص نظامية إما العطلة الأسبوعية فإن رواتبها تحسم على الموظف إذا سبقها ولحقها غياب باعتبارها عطلة لمن يعمل طوال أيام الأسبوع.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,114,680
FIXED_000408,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | | مركز الرياض للسياسات السلوكية السؤال: موظف استقال من وظيفة بالمرتبة الرابعة ومن ثم عاد للخدمة على المرتبة الخامسة بعد نجاحه في المسابقة، ما مدى إمكانية احتفاظه بما كان يتقاضاه من راتب حين كان يشغل المرتبة الرابعة؟ الإجابة: لا يمكن احتفاظه براتبه السابق بل يعطى أول مربوط المرتبة التي عين عليها مجدداً ولا تطبق عليه المادة (18/أ) من نظام الخدمة المدنية لأن المقصود بها الموظف الذي يعين على الوظيفة الأعلى وهو على رأس العمل، ولأن الموظف في هذه الحالة لا يعتبر موظفاً قبل تعيينه على المرتبة الخامسة.,99,563,1,5107dac49f2f062efde03d2678c519400560af163fc12ecad735831b7cec76ab,407,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,موظف استقال من وظيفة بالمرتبة الرابعة ومن ثم عاد للخدمة على المرتبة الخامسة بعد نجاحه في المسابقة، ما مدى إمكانية احتفاظه بما كان يتقاضاه من راتب حين كان يشغل المرتبة الرابعة؟,لا يمكن احتفاظه براتبه السابق بل يعطى أول مربوط المرتبة التي عين عليها مجدداً ولا تطبق عليه المادة (18/أ) من نظام الخدمة المدنية لأن المقصود بها الموظف الذي يعين على الوظيفة الأعلى وهو على رأس العمل، ولأن الموظف في هذه الحالة لا يعتبر موظفاً قبل تعيينه على المرتبة الخامسة.,أفراد | العمالة المنزلية | كبار السن,,مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,99,563
FIXED_000409,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: إذا صدر أمر من الجهة المختصة بالحجز على راتب الموظف مكفوف اليد في حدود ثلث الراتب وفقاً لما نصت عليه المادة (20) من نظام الخدمة المدنية فهل يكون الحجز على نصف صافي الراتب أم كامل الراتب؟ الإجابة: إن الحجز على راتب الموظف مكفوف اليد طبقاً لما نصت عليه المادة (20) من النظام يكون على أساس ما يصرفه له فعلاً من فترة كف يده وهو نصف صافي راتب، بمعنى أن يكون الحجز على ثلث نصف صافي راتبه حتى لا يضار الموظف وأسرته.,103,541,1,65680b8371c98718b57cb60f334f214ec07fedfcab7a24a247628ac3500300b5,408,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,إذا صدر أمر من الجهة المختصة بالحجز على راتب الموظف مكفوف اليد في حدود ثلث الراتب وفقاً لما نصت عليه المادة (20) من نظام الخدمة المدنية فهل يكون الحجز على نصف صافي الراتب أم كامل الراتب؟,إن الحجز على راتب الموظف مكفوف اليد طبقاً لما نصت عليه المادة (20) من النظام يكون على أساس ما يصرفه له فعلاً من فترة كف يده وهو نصف صافي راتب، بمعنى أن يكون الحجز على ثلث نصف صافي راتبه حتى لا يضار الموظف وأسرته.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,103,541
FIXED_000410,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: موظف سبق وأن أنهيت خدماته ثم عاد للخدمة مجدداً ما مدى احتفاظه بالمكافأة التي كانت تمنح له مقابل فرق الراتب عندما كان مستخدماً وفقاً للمادة (2) من لائحة الحقوق والمزايا المالية؟ الإجابة: إن المكافأة المنصوص عليها في هذه المادة خاصة بالمستخدم الذي يعين على وظيفة خاضعة لنظام الخدمة المدنية وعند انتهاء خدماته فإنه يفقد ميزة المكافأة التي تصرف تكملة للراتب لأنها ليست جزءاً من الراتب حتى يمكن مراعاتها عند إعادة تعيينه ويطبق بحقه نص المادة (18/ج) من نظام الخدمة المدنية.,102,600,1,686b9d5bd1fcce6cfc3aacc73d15d60d39ef640488e4b19105b80cca2480db6f,409,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,موظف سبق وأن أنهيت خدماته ثم عاد للخدمة مجدداً ما مدى احتفاظه بالمكافأة التي كانت تمنح له مقابل فرق الراتب عندما كان مستخدماً وفقاً للمادة (2) من لائحة الحقوق والمزايا المالية؟,إن المكافأة المنصوص عليها في هذه المادة خاصة بالمستخدم الذي يعين على وظيفة خاضعة لنظام الخدمة المدنية وعند انتهاء خدماته فإنه يفقد ميزة المكافأة التي تصرف تكملة للراتب لأنها ليست جزءاً من الراتب حتى يمكن مراعاتها عند إعادة تعيينه ويطبق بحقه نص المادة (18/ج) من نظام الخدمة المدنية.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,102,600
FIXED_000411,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: ما مدى استحقاق الموظف لراتب الفترة التي كان يحضر فيها إلى مقر عمله ولكنه يرفض تأدية العمل الذي يكلف به؟ الإجابة: إن حضور الموظف إلى مقر عمله وانصرافه منه في الأوقات الرسمية المحددة للدوام ليس غاية في حد ذاته، وإنما هو وسيلة لكي يؤدي العمل الموكل إليه في مقره في الوقت المحدد لأدائه، ومادام قد رفض الموظف تأدية العمل الموكل إليه خلال الفترة المشار إليها، فإنه لا يستحق راتباً عنها وفقاً للفقرة (ب) من المادة (206) والفقرة (ب) من المادة (208) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.,111,629,1,3b434e256dcb50d7931e4ab1c002a5c8d70b127bc5d3777a531f44be2cfce04a,410,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,ما مدى استحقاق الموظف لراتب الفترة التي كان يحضر فيها إلى مقر عمله ولكنه يرفض تأدية العمل الذي يكلف به؟,إن حضور الموظف إلى مقر عمله وانصرافه منه في الأوقات الرسمية المحددة للدوام ليس غاية في حد ذاته، وإنما هو وسيلة لكي يؤدي العمل الموكل إليه في مقره في الوقت المحدد لأدائه، ومادام قد رفض الموظف تأدية العمل الموكل إليه خلال الفترة المشار إليها، فإنه لا يستحق راتباً عنها وفقاً للفقرة (ب) من المادة (206) والفقرة (ب) من المادة (208) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,111,629
FIXED_000412,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: كيفية معاملة محرم الموظفة عند مرافقتها أثناء ابتعاثها للدراسة أو التدريب أو ايفادها للدراسة في الداخل أو انتدابها؟ الإجابة: يستحق محرم الموظفة في هذه الحالة تذكرة إركاب بالدرجة المستحقة للموظفة.,52,327,1,e256af5955f5dee1600f1d294d2aa843c274dc4677d872e9dbf632c1f8953b0c,411,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,كيفية معاملة محرم الموظفة عند مرافقتها أثناء ابتعاثها للدراسة أو التدريب أو ايفادها للدراسة في الداخل أو انتدابها؟,يستحق محرم الموظفة في هذه الحالة تذكرة إركاب بالدرجة المستحقة للموظفة.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,52,327
FIXED_000413,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: موظف كفت يده عن العمل على أثر سجنه ثم أفرج عنه وباشر عمله وتمت مساءلته على إثر ذلك تأديبياً حيث حكم عليه بالفصل وكان أثناء فترة كف اليد لا تصرف له أنصاف الرواتب، ما مدى استحقاقه لأنصاف الرواتب؟ الإجابة: راعى واضع النظام ظروف الموظف الاجتماعية وقضى في المادة (19) من نظام الخدمة المدنية بأن يصرف لمكفوف اليد ومن في حكمه نصف صافي راتبه، فإذا برئ أو عوقب بغير الفصل يصرف له الباقي من راتبه، أما إذا عوقب بالفصل فلا يستعاد ما صرف له ما لم تقرر الجهة التي أصدرت قرار العقوبة غير ذلك، وهذا الحكم أخذ فيه بالأصل في الصرف وأن الجهة الإدارية تتولى صرف أنصاف الرواتب أثناء كف اليد فإذا كانت الجهة الإدارية لم تصرف للموظف أنصاف رواتبه فإنه في هذه الحالة يستحقها وتتولى الجهة صرفها، حتى وإن انتهت خدماته بالفصل لأن القول بغير ذلك سيؤدي إلى عدم المساواة بين الحالات المتماثلة.,165,896,1,d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e,412,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,موظف كفت يده عن العمل على أثر سجنه ثم أفرج عنه وباشر عمله وتمت مساءلته على إثر ذلك تأديبياً حيث حكم عليه بالفصل وكان أثناء فترة كف اليد لا تصرف له أنصاف الرواتب، ما مدى استحقاقه لأنصاف الرواتب؟,راعى واضع النظام ظروف الموظف الاجتماعية وقضى في المادة (19) من نظام الخدمة المدنية بأن يصرف لمكفوف اليد ومن في حكمه نصف صافي راتبه، فإذا برئ أو عوقب بغير الفصل يصرف له الباقي من راتبه، أما إذا عوقب بالفصل فلا يستعاد ما صرف له ما لم تقرر الجهة التي أصدرت قرار العقوبة غير ذلك، وهذا الحكم أخذ فيه بالأصل في الصرف وأن الجهة الإدارية تتولى صرف أنصاف الرواتب أثناء كف اليد فإذا كانت الجهة الإدارية لم تصرف للموظف أنصاف رواتبه فإنه في هذه الحالة يستحقها وتتولى الجهة صرفها، حتى وإن انتهت خدماته بالفصل لأن القول بغير ذلك سيؤدي إلى عدم المساواة بين الحالات المتماثلة.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,165,896
FIXED_000414,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: كيف يتم تحديد راتب من كان يشغل وظيفة مشمولة بأحد سلالم رواتب الخدمة المدنية عند إعادته للخدمة بطريق التعيين على وظيفة مشمولة بسلم رواتب الموظفين العام؟ الإجابة: يثبت على المرتبة والدرجة المناسبة لتأهيله العلمي حسب الوظيفة التي سيعاد عليها ثم يدرج وفق قاعدة التدرج بما لا يتجاوز المرتبة المعادلة لمرتبته في سلم الرواتب الذي كان عليه مع مراعاة الأحكام المنظمة لاحتساب الخبرات العملية ثم تطبق عليه المادة (18/ج) من نظام الخدمة المدنية بغض النظر عن راتبه الذي كان يتقاضاه في الوظيفة السابقة.,104,620,1,dd38d57da187d26b89973bf8d21829a22f466c21d4ab8d38c9a739e52edfb50e,413,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,كيف يتم تحديد راتب من كان يشغل وظيفة مشمولة بأحد سلالم رواتب الخدمة المدنية عند إعادته للخدمة بطريق التعيين على وظيفة مشمولة بسلم رواتب الموظفين العام؟,يثبت على المرتبة والدرجة المناسبة لتأهيله العلمي حسب الوظيفة التي سيعاد عليها ثم يدرج وفق قاعدة التدرج بما لا يتجاوز المرتبة المعادلة لمرتبته في سلم الرواتب الذي كان عليه مع مراعاة الأحكام المنظمة لاحتساب الخبرات العملية ثم تطبق عليه المادة (18/ج) من نظام الخدمة المدنية بغض النظر عن راتبه الذي كان يتقاضاه في الوظيفة السابقة.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,104,620
FIXED_000415,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية السؤال: هل يحسم من راتب الموظف أيام غيابه عن العمل نتيجة مثوله أمام الجهات القضائية في الدعوى التي أقامها؟ الإجابة: يحسم من راتبه في هذه الحالة لتغيبه عن العمل تطبيقاً للمادة (21) من نظام الخدمة المدنية، ويجوز بدلاً من ذلك حسم أيام الغياب من رصيده من الإجازات العادية حسب المادة (156) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.,80,465,1,c6427e9cf5dbbc6ff0fb06f99129bc44cfbe933e08cf0d1edd5c5b99dc80744f,414,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع الخدمة المدنية (العام) | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,هل يحسم من راتب الموظف أيام غيابه عن العمل نتيجة مثوله أمام الجهات القضائية في الدعوى التي أقامها؟,يحسم من راتبه في هذه الحالة لتغيبه عن العمل تطبيقاً للمادة (21) من نظام الخدمة المدنية، ويجوز بدلاً من ذلك حسم أيام الغياب من رصيده من الإجازات العادية حسب المادة (156) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.,أفراد | العمالة المنزلية | كبار السن,قطاع الخدمة المدنية (العام),مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,80,465
FIXED_000416,fixed_size_chunking_baseline,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | | مركز الرياض للسياسات السلوكية السؤال: ما مدى جواز منح الموظف المنقول بترقية الدرجة الإضافية المنصوص عليها بالمادة (18/ب) من نظام الخدمة المدنية؟ الإجابة: يجوز منح الموظف المنقول بترقية من جهة حكومية إلى أخرى درجة إضافية عند ترقيته وذلك بما يتفق مع المادة (3) من لائحة الحقوق والمزايا المالية.,61,359,1,e2a9764eb94b7e7f04f21c773b92eaf24340fc706745b8ea8f0db4e2a51f3e82,415,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,,,not_applicable,ما مدى جواز منح الموظف المنقول بترقية الدرجة الإضافية المنصوص عليها بالمادة (18/ب) من نظام الخدمة المدنية؟,يجوز منح الموظف المنقول بترقية من جهة حكومية إلى أخرى درجة إضافية عند ترقيته وذلك بما يتفق مع المادة (3) من لائحة الحقوق والمزايا المالية.,أفراد | العمالة المنزلية | كبار السن,,مركز الرياض للسياسات السلوكية,https://www.hrsd.gov.sa/contact-us/faq,61,359
