chunk_id,chunking_strategy,chunk_text,chunk_word_count,chunk_char_count,chunk_order,parent_document_id,record_id,source_type,source_name,legal_category,rag_usage,article_number_int,article_number_label,bab_label,bab_title,fasl,article_title
STRUCT_000529,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: ماهي ابرز الخدمات المقدمة لمستفيدي ذوي الإعاقة؟ الإجابة: -خدمة اعفاء رسوم التأشيرات لذوي الإعاقة على الرابط -خدمة الاستعلام عن شمول المستفيد من الاعفاء من رسوم قياس على الرابط,49,304,1,b4306cf75d2fc6a99b4df3ec03ca846d7bbd05f501b705a503aab220094f2ac3,521,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000530,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: هل يوجد خدمات تقدم لمستفيدي ذوي الإعاقة مع جهات خارجية؟ الإجابة: نعم يوجد عدة خدمات مثل خدمة تخفيض أجور الاركاب لذوي الإعاقة,43,253,1,4c833593be8cfcfc9c228d9b1b003d321341a2d335cb0c9686abdb3015fd80c8,522,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000531,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: ما هو الإجراء المتبع في حالات التبليغ الكيدية؟ الإجابة: إذا اتضح عدم صحة البلاغ؛ فيجوز للمتضرر الرفع بشكوى لدى المحكمة المختصة، والمطالبة بالتعويض وفق الأنظمة المعمول بها.,48,300,1,5849dbb12ff67f8cb6162e59d0c712045da1458db35e593775d89befa96dd4a0,523,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000532,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: ما هو المستند القانوني الذي تستند عليه المرأة عند تقديمها لبلاغ؟ الإجابة: يتم الاستناد في مركز البلاغات على نظام الحماية من الإيذاء.,43,261,1,3bb04336acc99e94038b166e5853486f25cc1ebf06b0cad55272652b62956b80,524,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000533,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: هل يتم إيواء المرأة التي تعرضت للعنف؟ الإجابة: يتم إيواء أو استضافة المرأة مهما كان سنها عند تعرضها للإيذاء وتعذر إيواءها لدى أسرة بديلة من أقاربها.,47,277,1,4b4e32fe41f1745800e5617e787e755d1bd2198efdceb01bb0f43a814b09205a,525,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000534,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: كم العمر الذي يستقبله مركز البلاغات للمرأة؟ الإجابة: جميع الفئات العمرية داخل نطاق ا لأ سرة .,38,222,1,971c85410ea42db5517deffebe925820ffa5d46d4f7ea7651edefb03229aef44,526,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000535,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | امرأة | شباب | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: ما هي مراحل سير البلاغ داخل مركز بلاغات العنف الأسري؟ الإجابة: يمر البلاغ الخاص بالإيذاء والعنف الأسري بمحطات عدة منذ استقباله من قبل مركز البلاغات والعنف الأسري (1919) وحتى إغلاق الحالة. 1- يستقبل البلاغ إخصائيات نفسيات، واجتماعيات مدربات. 2- يتم فتح قنوات الاتصال مع جهات الحماية والإنقاذ المربوطة بمركز البلاغات بحسب ما تتطلبه الحالة ( الشرطة – وحدات الحماية من الايذاء ) 3- وإذا لزم الأمر تتم إحالة الحالة إلى الجهات الأمنية للتحقيق في الحالة عبر مركز البلاغات أو عبر وحدات الحماية. 4- عبر وحدات الحماية يتم تقديم الخدمات الإيوائية والاجتماعية والنفسية والصحية. 5- عبر مركز البلاغات يتم تقديم الاستشارات الأسرية والنفسية والاجتماعية ومتابعة الحالة لحين استقرارها. 6- في حالة البلاغات الخطرة يتم إحالة البلاغ إلى الجهات ذات الاختصاص ( الشرطة- النيابة العامة- الإسعاف إذا لزم الأمر ). 7- تتم متابعة البلاغ مع الجهات المختصة، وتقديم الدعم القانوني إذا لزم الأمر.,166,1007,1,fdbb6c893cfde89c80f0db2a97b02779b0faf251ae12651b55ae267bc700fd3d,527,faq,HRSD FAQ,أفراد | العمالة المنزلية | امرأة | شباب | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000536,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | امرأة | شباب | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: ما هو دور القطاع الأهلي غير الربحي في حالات العنف الأسري؟ الإجابة: يقوم القطاع الخيري بدور هام، ومؤثر في محاولة الحد من حالات العنف الأسري منها: 1-التوعية بسبل الوقاية من العنف الأسري. 2- إعداد برامج تدريبيّة لموظفي وموظفات الحماية الاجتماعية. 3-عقد ورش عمل لتدريب المختصين بالجهات ذات العلاقة . 4- عمل دورات تدريبية وورش عمل للفئات المقبلة على الزواج. 5 - تحويل بعض مقرات الجمعيات الأهلية إلى وحدات حماية في المناطق التي لا توجد بها وحدات حماية .,103,591,1,dfabcd759c847b6641f1acbcbcd4955a890eed88b3d6ab88a8ee65636174be0a,528,faq,HRSD FAQ,أفراد | العمالة المنزلية | امرأة | شباب | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000537,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: ماهي الجهات التي تتابع البلاغات بعد المركز؟ الإجابة: يتم فتح قنوات الاتصال مع جهات الحماية والإنقاذ المربوطة بمركز البلاغات بحسب ما تتطلبه الحالة ( الشرطة – وحدات الحماية من الايذاء ) وإذا لزم الأمر تتم إحالة الحالة إلى الجهات الأمنية للتحقيق في الحالة عبر مركز البلاغات أو عبر وحدات الحماية. عبر وحدات الحماية يتم تقديم الخدمات الإيوائية والاجتماعية والنفسية والصحية. عبر مركز البلاغات يتم تقديم الاستشارات الأسرية والنفسية والاجتماعية ومتابعة الحالة لحين استقرارها. في حالة البلاغات الخطرة يتم إحالة البلاغ إلى الجهات ذات الاختصاص ( الشرطة- النيابة العامة- الإسعاف إذا لزم الأمر ). تتم متابعة البلاغ مع الجهات المختصة، وتقديم الدعم القانوني إذا لزم الأمر.,126,786,1,8bb1ded075aeccb49d17fe6866597de2233063c50060998ec72568961c5bf4f0,529,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000538,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: من الذي يحدد خطورة البلاغ الوارد؟ الإجابة: يتم تقييم البلاغ وتصنيفه حسب درجة خطورته من قبل إخصائيات اجتماعيات ونفسيات متخصصات بمركز بلاغات العنف الأسري.,45,281,1,706b8b6262559b2344db6ff03b932a570f058a62b09a947056487dfeae404887,530,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000539,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: هل يمكن إعادة فتح البلاغ مرة أخرى؟ الإجابة: بالتأكيد يمكن فتح البلاغ مرة أخرى؛ حيث إنه يتم باستمرار التواصل مع الحالة حتى بعد إغلاق الملف للوقوف على آخر تطوراتها، ومدى استقرارها، والتدخل حال حدوث ما يستدعي.,57,335,1,aac33088b5cb601eacfe229d10be3d2f4d78e0123cafe3dd6b9beece324a0229,531,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000540,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: هل يمكنني استشارة المركز والتعريف عن حالتي دون الكشف عن هويتي؟ الإجابة: نعم، يقدم المركز الاستشارات الأسرية بسرية تامة من خلال كوادر وطنية متخصصة ومدربة وذات كفاءة عالية.,49,299,1,e8cb01654076f36c66ca86eb69f5f191bd1d76443926dc1d272400304b8e13d8,532,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000541,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: ماهي الحماية التي تتلقاها المرأة عند تعرضها للعنف وتقديمها لبلاغ؟ الإجابة: عند تلقي البلاغ يتم التدرج في اتخاذ التدابير اللازمة عند دراسة الشكوى، على أن تعطى الأولوية للإجراءات الإرشادية والإصلاح بين الحالات إن أمكن، وحسب موافقة الحالة التي وقع عليها العنف، والتأكد من أن الإجراءات التي سيتم اتخاذها مع الحالة لن يترتب عليها إلحاق ضرر بالحالة أو أطفالها، خاصة في البلاغات التي لم تصل إلى درجة العنف الخطير. وفي كل الأحوال، تتم مراعاة مصلحة الحالة في كافة الإجراءات المتخذة، لحمايتها من الإيذاء. وتباشر وحدات وفرق الحماية الاجتماعية البلاغ فور تلقيه، فتقوم بتوثيقه، وإجراء تقييم للحالة، والترتيبات اللازمة، للحيلولة دون استمرار الإيذاء أو تكراره، واستدعاء جميع الأطراف للاستماع إلى أقوالهم، وإفاداتهم وتوثيقها، وأخذ التعهدات وتوفير التوجيه والإرشاد الأسري، وإخضاع من يلزم من أطراف الحالة إلى علاج نفسي أو برامج تأهيل بما يلائم كل حالة، وإذا اتضح لوحدات وفرق الحماية الاجتماعية خطورة البلاغ، فيتم إبلاغ الجهات المختصة ذات العلاقة بموضوع الإيذاء، والطلب منها اتخاذ جميع الإجراءات اللازمة للتعامل مع الحالة بما يتماشى مع خطورتها .,184,1155,1,85fde281846d284f912abad11175cb901d1823b6e0cdef5adc846a06de79df9c,533,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000542,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | امرأة | شباب | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: ما هي الخدمات المقدمة من مركز بلاغات العنف الأسري؟ الإجابة: استقبال البلاغات بسرية تامة من المواطنين و المقيمين من كافة مناطق المملكة عن حالات الإيذاء، سواء كانت من أشخاص أو من الجهات الخارجية. يحيل المركزُ البلاغاتِ إلى وحدات الحماية الأسرية المتواجدة في مختلف مناطق المملكة، بعد تصنيف وتحديد درجة الخطورة. إذا كانت حالة الإيذاء تتطلب التدخل العاجل يقوم مركز البلاغات بالتنسيق الفوري مع الجهات الأمنية تقديم الاستشارات الأسرية. الاستعلام ومتابعة البلاغات السابقة.,97,608,1,2d76335c3f8d9fe338f69840fa477c0ca9b020e1197fbaea2be1341e400982c9,534,faq,HRSD FAQ,أفراد | العمالة المنزلية | امرأة | شباب | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000543,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | امرأة | شباب | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: ما هي مواعيد الاتصال لدى مركز بلاغات العنف الأسري؟ الإجابة: يستقبل مركز بلاغات العنف الأسري جميع البلاغات الواردة إليه على الرقم المجاني (1919) أو على البريد الإلكتروني على مدار الساعة طوال أيام الأسبوع، وفي العطلات الرسمية أيضًا على حساب تويتر الرسمي اضغط هنا.,68,405,1,6b3e52a70140c8a8c8a0710501ccd42890609e766a8161466120f01002a48a1a,535,faq,HRSD FAQ,أفراد | العمالة المنزلية | امرأة | شباب | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000544,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية السؤال: شاهدتُ حالة عنف وقعت أمامي، ماذا أفعل؟ الإجابة: عند مشاهدتك لحالة عنف أسري تقع أمامك، عليك بالمبادرة بالاتصال بمركز بلاغات العنف الأسري على الرقم المجاني (1919) على مدار الساعة طوال أيام الأسبوع أو إرسال بريد إلكترونيّ إلى . 1919@hrsd.gov.sa أو الحضور الشخصي إلى وحدات الحماية الاجتماعية القريبة ، مع العلم ب أنه لا يجوز الإفصاح عن هوية المبلغ عن حالة الإيذاء، ويعتبر كل مبلغ حسن النية في حالة تبين عدم دقة البلاغ؛ وذلك لحمايته من أي مكروه قد يطوله، وفقًا لنظام الحماية من الإيذاء، ونظام حماية الطفل المعمول بها في المملكة العربية السعودية .,115,670,1,8f9d950f458be122538bbb4a6e889159595c47b5b21a723af28c00e7166a1468,536,faq,HRSD FAQ,أفراد | العمالة المنزلية | كبار السن | قطاع التنمية الاجتماعية | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000545,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يمكن تعديل المهنة بعد تطبيق المبادرة؟ الإجابة: لا يوجد تعديل على إجراءات تعديل المهنة المتبعة حالياً.,40,232,1,4f0f69b8fac1e7834cab223a83325f60b6454649a2969c3526e38d9bda18d223,537,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000546,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يوجد تعديل على الإجراءات الحالية للتأمين الطبي والتأمينات الاجتماعية؟ الإجابة: لا يوجد تعديل على الإجراءات المتبعة حالياً.,41,253,1,d33777a52f4b6cc8ce625a19b0d7736429bffaaf5575e72622a9be7aeeef5408,538,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000547,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل سيكون هناك رخص عمل أو يكتفى بالعقد الإجابة: نعم لا بد من توفر رخصة عمل وعقد عمل موثق.,42,216,1,e88c3c0279d0c79a4dde735b9995f2d302004540b8f24e30779c20f39e9293b1,539,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000548,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يحصل العامل على إقامة أو يكتفى بالعقد؟ الإجابة: كما هو معمول به حالياً، يجب حصول الوافد على إقامة ورخصة عمل وعقد عمل موثق,47,252,1,edf5d7a919dffa3f03e1104af729fec4ced757b4d5a3171398abcfbca27ba8e3,540,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000549,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: آليه الحصول على التأشيرة بعد إطلاق المبادرة؟ الإجابة: عبر منصة أبشر وستتاح الخدمة في 14 مارس 2021,40,225,1,e5a315c313237e2a3ecb1a1d6fee789de025ab7b8f43675c09703082f30a4186,541,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000550,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هو وضع العمالة التي يوجد عليها بلاغ تغيب قبل إطلاق المبادرة، هل يمكن لهم الاستفادة من المبادرة؟ الإجابة: يتم التعامل معهم وفق الإجراءات المعمول بها حالياً.,50,286,1,58089ccc84a54ccc500daa1e374b14ac8c61585c67cbf134c0a44bdfd9d38f5c,542,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000551,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل تشمل المبادرة العمالة المنزلية الإجابة: لا تشمل العمالة المنزلية .,34,197,1,a7bc668215285aca43f076b1e2a5a9aff6661cd752b04bdfc5de5dd83c0d7e04,543,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000552,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هو الشرط الجزائي للعامل؟ الإجابة: وفق ما ينص عليه عقد العمل الموثق بينهما، مع مراعاة أحكام المادة 77 من نظام العمل,45,245,1,d6a0a1dfafca5999306e543dc154d2010fe9736d029fd0b5f91f6a9bfea0ece2,544,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000553,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يوجد رسوم نقل خدمة العامل من منشأة لأخرى في النظام الجديد؟ الإجابة: نعم كما هو معمول به حالياً ولا يوجد تعديل على الإجراءات المتبعة حالياً في نقل الخدمة من منشأة لآخرى.,55,299,1,714ec2bf3c376a2dbb852dfa35e22081af7d056652cec27acb1e5ff1393dfae1,545,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000554,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: من يدفع رسوم الإقامة ورخص العمل في النظام الجديد العامل أم صاحب العمل؟ الإجابة: لا يوجد تعديل على الآلية الحالية.,43,241,1,3742c9f2dca1cf88776b6a774435fe5ca79dda7dc628d35d0af452a366774231,546,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000555,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: من يتحمل رسوم الاستقدام بعد تنظيم العلاقة التعاقدية؟ الإجابة: كما هو معمول به حالياً يتحمل رسوم الاستقدام صاحب العمل.,42,245,1,c0d9cb0db8f51f04f99013df568ca245bfb8e8e7b0645f18e575496517d8fce4,547,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000556,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يتم الغاء التغيب مع النظام الجديد (تحسين العلاقة التعاقدية)؟ الإجابة: من النتائج المرجوة من هذه المبادرة هو الحد من حالات التغيب، وليس هناك تغيير على الآليات القائمة لبلاغات التغيب.,53,312,1,5de72cec5a58e4b3f0641cc69e2bd44e7ceabdfa26eb3c4b2c16357b9a6a8bb3,548,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000557,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ماهي العقوبات عند الإخلال بالعقد من قبل العامل أو صاحب العمل؟ الإجابة: يحدد عقد العمل الموثق التزامات وحقوق الطرفين والإجراءات المترتبة على الإخلال بها بما يتوافق مع نظام العمل.,52,305,1,f28fa3ab21d4570b722ef8c67baec17fa816b5449eea90d5847013ae7b90ec2e,549,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000558,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل يمكن تفعيل بند التنافسية في عقد العمل؟ الإجابة: نعم، حسب ما تنص عليه المادة 83 من نظام العمل السعودي.,43,232,1,a5c97c0a44012239497929539ec3ce025b26c4344a3df4a284a9f39e8dbc6a78,550,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000559,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ماهي الفئات المستهدفة للحصول على المبادرة؟ الإجابة: فئة العاملين الوافدين في منشآت القطاع الخاص.,37,224,1,7476559ea61882b531d474ad31ba41f38aee14fed089b0e26df1ea26e6ad7318,551,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000560,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل المبادرة تستهدف أنشطة معينة؟ الإجابة: لا، تنطبق على جميع الأنشطة.,34,196,1,b7d6b62cc8e5c25dc87fe2f936468b41e7a31a163c63f6762989b7b2a235bc2c,552,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000561,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: كيف يتم الاستفادة من خدمة التنقل الوظيفي للعمال الوافدين بين المنشآت؟ الإجابة: تكون عن طريق منصة قوى.,40,229,1,b2905996e384ac499094480daa4e70ad78767c78ee6c03d28ce5c130522f2f01,553,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000562,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هو وضع العمالة الحالية بعد إطلاق المبادرة؟ الإجابة: يمكن للعمالة الوافدة الحالية الاستفادة من كافة خدمات المبادرة في حال انطباق اشتراطات الخدمات عليهم.,47,282,1,d4b1a1b1efc905b3b3d0f29d1be8a56bc4060e4f602b44329938c111a47a204f,554,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
STRUCT_000563,safe_structural_chunking,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ماهي خدمة الخروج النهائي؟ الإجابة: هي خدمة تسمح للعامل الوافد بطلب الخروج النهائي خلال سريان عقد العمل أو بعد انتهاء العقد بشكل آلي عبر منصة أبشر.,49,274,1,3916277e05be0b396c523b497aa60496ed2eb268f70ff0179c126d5e94a0e3ba,555,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,indexing_allowed_faq_no_leakage,,,,,,
